2117861229,2129336444,4
2117861229,2106576185,3
2117861229,1971151415,1
2117861229,2722361320,1
2117861229,1873538321,1
2117861229,2807402647,1
2117861229,2169111505,1
2117861229,2021185505,1
2117861229,703301073,1
2117861229,2167869104,2
2117861229,2117709049,1
2117861229,2037532978,1
2117861229,1319042119,1
2117861229,2575371817,1
2117861229,2136710978,1
2117861229,2163501105,1
2129336444,2106576185,4
2129336444,2132011290,1
2129336444,2018379657,1
2129336444,171918249,1
2129336444,2722361320,1
2129336444,2125570268,1
2129336444,142736376,1
2106576185,2307795220,2
2106576185,1969282344,1
2106576185,289525440,1
2106576185,2127846371,1
2106576185,1561992963,1
2106576185,2167869104,1
2106576185,2228924919,1
2106576185,2125570268,1
2106576185,2175613483,1
2106576185,2264363730,1
89934235,299309139,2
89934235,421161533,3
89934235,2309973268,1
89934235,2311413932,1
89934235,2152307702,1
89934235,2525478194,1
89934235,2527566481,1
89934235,2096572648,1
89934235,2661627938,1
89934235,1997756302,2
89934235,1209905035,3
89934235,66485931,1
89934235,2098202263,1
89934235,1833031066,1
89934235,2054526566,1
89934235,2230817079,1
89934235,999226360,1
89934235,2011172378,1
89934235,220758600,2
89934235,240820708,1
89934235,2146069521,1
172506059,2300834035,1
172506059,229879565,2
172506059,2159644763,1
172506059,19930516,1
172506059,2139547607,1
172506059,2679634565,1
172506059,2105518111,1
172506059,2124119034,1
172506059,2131547583,1
172506059,2490758194,1
172506059,2892973839,2
172506059,2343837806,1
172506059,2617392722,1
2300834035,229879565,1
2300834035,2159644763,3
2300834035,19930516,1
2300834035,113607873,2
2300834035,1786981052,7
2300834035,2086622389,1
2300834035,335443309,1
2300834035,2196778472,2
2300834035,699078101,1
2300834035,1973119209,1
2300834035,2233703140,1
2300834035,1683888383,1
2300834035,2118674688,1
2300834035,2251997313,1
2300834035,2363562360,1
2300834035,2158934891,1
2300834035,142230803,3
2300834035,2168523976,1
2300834035,2289816208,1
2300834035,2042905414,1
2300834035,2919697329,1
2300834035,2892869195,2
2300834035,106204968,4
229879565,2159644763,1
229879565,19930516,1
229879565,2146069521,1
2159644763,19930516,1
2159644763,2227094375,1
2159644763,2237193324,1
2159644763,2101949831,1
2159644763,2811094840,2
2159644763,2151987123,1
2159644763,699078101,9
2159644763,2081368286,4
2159644763,2156041528,1
2159644763,2131547583,2
2159644763,2118818107,2
2159644763,2307703274,2
2159644763,2295915604,3
2159644763,2222664256,1
2159644763,2037466936,2
2159644763,1683888383,1
2159644763,1786981052,1
2159644763,2070862325,1
2159644763,2163879794,1
2159644763,2460854745,1
2159644763,2024213975,1
2159644763,2238753429,1
2159644763,2158934891,1
2159644763,145164693,1
2159644763,252562283,3
2159644763,2136422810,1
2159644763,2699882373,2
2159644763,2260724342,1
2159644763,2127782577,3
2159644763,2921323882,1
2159644763,2106043476,2
2159644763,2171059981,1
2159644763,2593770520,2
2159644763,2117040297,1
2159644763,2119615219,2
2159644763,2309355923,1
2159644763,82511831,1
2159644763,2142476784,1
2159644763,2161417483,1
2159644763,2077624740,2
2159644763,2235441732,1
2159644763,2151890734,1
2159644763,2160602068,1
2159644763,2657531523,1
2159644763,2139831545,1
2159644763,2171496326,1
2159644763,2125776506,1
2159644763,2107643231,4
2159644763,258753967,1
2159644763,2623672631,1
2159644763,2187461709,1
2159644763,2104508450,2
2159644763,347472556,1
2159644763,281056960,1
2159644763,2128990482,1
2159644763,283866605,2
2159644763,2019462106,2
2159644763,2655785292,1
2159644763,2225565723,1
2159644763,2154387282,1
2159644763,306216343,1
19930516,287320516,1
19930516,2423168525,2
19930516,308868717,1
