2129477832,2610418602,1
2129477832,2629296430,1
2129477832,1993734283,3
2129477832,2154899043,1
2129477832,2193269139,3
2129477832,2115834734,2
2129477832,711546218,1
2129477832,1245928581,1
2129477832,2112745185,1
2129477832,1965603299,1
2129477832,2778436496,1
2129477832,2084439405,1
2129477832,2071216566,3
2129477832,1478355294,2
2129477832,164943294,2
2129477832,2040358543,2
2129477832,2161569699,1
2129477832,2763069294,1
2129477832,2161112523,1
2129477832,1957840925,1
2129477832,127429266,1
2129477832,2132595810,1
2129477832,705764827,1
2129477832,104420321,1
2129477832,2155498033,1
2129477832,2145732438,1
2129477832,341386833,1
2129477832,2425957705,1
2610418602,2629296430,1
2610418602,2629677750,1
577326872,2096750770,2
577326872,2138566478,2
2096750770,2138566478,2
2096750770,2162106674,3
2096750770,2019529423,2
2096750770,2016735973,1
2096750770,2106636992,2
2096750770,2237779706,1
2096750770,2114891726,1
2096750770,2084987370,1
1584891692,2068258939,1
1584891692,2084056563,3
1584891692,2696197492,1
1584891692,2463506262,2
1584891692,1985120884,1
1584891692,2617158886,1
1584891692,309463339,3
1584891692,1986201499,1
1584891692,39339147,1
1584891692,1097896306,1
1584891692,2922302588,1
1584891692,2237110490,1
1584891692,1974539656,1
1584891692,2558501247,1
1584891692,111379240,1
2068258939,2084056563,2
2068258939,2024589476,1
2068258939,2709643709,1
2777978467,2894162519,1
2777978467,2078595754,1
2777978467,2010226721,1
2777978467,2226456482,1
2894162519,2078595754,3
2894162519,2010226721,3
2894162519,2226456482,1
2894162519,718864523,2
2894162519,2161620831,1
2894162519,2119173613,2
2894162519,2227405667,3
2894162519,339280472,1
2894162519,2558760320,1
2894162519,285498487,1
2078595754,2010226721,3
2078595754,2226456482,1
2078595754,2227405667,2
2078595754,339280472,1
2078595754,285498487,1
2010226721,2226456482,1
2010226721,2779388412,1
2010226721,436935065,1
2010226721,2642725612,1
2010226721,285498487,2
2010226721,2227405667,2
2010226721,339280472,1
2010226721,2643048515,1
2010226721,2031292650,1
2010226721,2027743107,1
1988947184,2097080023,1
1988947184,2060729710,1
1988947184,2138056070,1
1988947184,1922358508,1
1988947184,2166968917,1
1988947184,2234656419,1
1988947184,2099269196,2
1988947184,860243711,1
1988947184,2162106674,2
1988947184,331751290,2
1988947184,2076549375,1
1988947184,2095379858,1
1988947184,2138533155,3
1988947184,319986475,1
1988947184,38786281,1
1988947184,2153084974,2
1988947184,2012949097,1
1988947184,2339829913,1
1988947184,1996145348,1
1988947184,2096472828,1
1988947184,2241022127,1
1988947184,2046621229,1
2097080023,2060729710,1
2097080023,2095379858,1
2097080023,2232603568,2
2097080023,2226676737,1
2097080023,2339829913,1
2097080023,2108398346,2
2097080023,2038954318,1
2097080023,665847483,1
2097080023,2087436944,1
2060729710,2112998414,1
2060729710,2133455440,1
2060729710,2142246817,2
2060729710,2111498740,1
2060729710,1504167664,2
2060729710,2079669046,1
2060729710,2286296125,1
2060729710,1971600047,1
2060729710,369641385,1
2060729710,248131350,1
2060729710,2113213113,1
2060729710,2912619528,1
2060729710,2185166580,1
2060729710,2679172814,1
2060729710,2135303228,1
718864523,2161620831,1
718864523,2558760320,1
341386833,1345056057,4
341386833,2127844901,2
341386833,1974504312,5
341386833,1918094245,2
341386833,689646243,1
341386833,2016987025,1
341386833,202235199,1
341386833,2930123317,1
341386833,2111985519,1
341386833,2107215626,1
341386833,2116310923,4
341386833,1850861862,2
341386833,2372019969,2
341386833,1995280375,1
341386833,2129788665,1
341386833,2127765888,1
341386833,2606172749,1
341386833,2343362670,1
341386833,246748810,1
341386833,2107791442,2
341386833,2581797132,1
341386833,2132292407,1
341386833,2714421985,1
341386833,2700883165,1
341386833,2111557135,1
341386833,2512103493,1
341386833,2620239678,1
341386833,2048419988,1
341386833,2093354067,1
341386833,2193269139,1
341386833,2084562734,1
341386833,2155498033,1
341386833,2145732438,1
341386833,2425957705,1
341386833,1982330966,2
341386833,2089081252,1
341386833,2137037304,1
341386833,2894512983,1
341386833,282323290,1
341386833,2123176980,1
1345056057,2127844901,2
1345056057,246748810,1
1345056057,2107791442,2
1345056057,684420109,1
1345056057,1240153042,1
1345056057,91343107,1
1345056057,1961305742,1
1345056057,2194672974,3
1345056057,705786232,1
1345056057,2020275207,1
1345056057,61468710,1
1345056057,336032570,1
1345056057,2777153144,1
1345056057,2078776729,1
1345056057,26072673,1
1345056057,2096398445,1
1345056057,2041193210,1
1345056057,2283651526,1
2127844901,2893657383,1
2127844901,1567627761,1
2127844901,1971317241,1
2127844901,2135737970,1
2127844901,2135218977,1
2127844901,2123828657,1
1993734283,2154899043,2
1993734283,2065067749,1
1993734283,2068905476,1
1993734283,2193269139,1
1993734283,2040358543,1
1993734283,127429266,1
1993734283,1964367244,1
1993734283,2617281497,1
1993734283,2135728993,1
1993734283,2776013358,1
1993734283,2003727130,1
1974504312,1918094245,2
1974504312,2111985519,1
1974504312,2581797132,1
1974504312,2132292407,1
1974504312,1850861862,1
1974504312,2512103493,1
1974504312,1209908214,1
1974504312,2262745619,1
1918094245,2150723893,16
1918094245,2151028178,1
1918094245,1996142595,6
1918094245,1334672199,5
1918094245,2229154964,4
1918094245,2256697305,1
1918094245,2136453889,1
1918094245,1703979247,1
1918094245,2031600866,1
1918094245,2167730726,2
1918094245,174962400,2
1918094245,189335435,2
1918094245,2924324462,2
1918094245,218731078,1
1918094245,2082171569,1
1918094245,2125106128,7
1918094245,2083481152,2
1918094245,2191889675,1
1918094245,2099917311,1
1918094245,384376643,1
1918094245,2138879776,2
1918094245,2240412104,1
1918094245,2141495286,1
1918094245,2487132951,1
1918094245,2620239678,1
1918094245,2715045589,1
1918094245,1850861862,1
1918094245,334584765,1
1918094245,229858904,1
1918094245,248023835,1
1918094245,2128108671,1
1918094245,2664710478,2
1918094245,2232032089,1
1918094245,242966305,2
1918094245,2168773232,1
1918094245,2572910380,1
1918094245,2292977178,1
1918094245,2172071489,1
1918094245,1979390483,1
1918094245,2071371680,1
1918094245,338142338,1
1918094245,2162525244,1
1918094245,2278422529,1
1918094245,2031738501,1
1918094245,689791922,2
1918094245,2685879048,1
2084056563,1989816340,1
2084056563,206448238,1
2084056563,2141746463,1
2084056563,2085921161,1
2084056563,2199197420,1
2084056563,2105257805,1
77785740,2130756752,1
2130756752,19847750,1
2130756752,2155210674,6
2130756752,579426221,2
2130756752,2058820594,2
2130756752,2083541332,2
2130756752,1994583150,1
2130756752,2009133368,2
2130756752,1986237806,2
2130756752,2164851866,2
2130756752,2033305678,1
2130756752,2260592357,1
2130756752,2442941696,1
2130756752,737446796,1
2130756752,2129316828,2
2130756752,683339272,1
2130756752,2241310076,1
2130756752,2090299724,1
2130756752,2481674512,1
2130756752,2031839565,1
1922358508,2138056070,1
1922358508,2166968917,1
1922358508,2234656419,1
2138056070,2166968917,1
2138056070,2234656419,1
2166968917,2234656419,1
2162106674,2302774460,2
2162106674,1785551945,2
2162106674,2076549375,2
2162106674,2130341195,1
2162106674,2332660967,1
2162106674,331751290,3
2162106674,2028182399,1
2162106674,2779861439,1
2162106674,2098327013,1
2162106674,2004792601,1
2162106674,2012949097,1
2162106674,683339272,1
2162106674,313407794,1
2162106674,2148260175,1
2162106674,2311319369,2
2162106674,1819774294,1
2302774460,1785551945,2
2302774460,2076549375,1
2302774460,2148260175,1
1785551945,2076549375,1
1785551945,2148260175,1
2076549375,331751290,1
2076549375,2125383417,1
1985120884,2161850330,3
1985120884,740883216,4
1985120884,1266060890,2
1985120884,2029339368,1
1985120884,2106636992,1
1985120884,2241310076,2
1985120884,1994212081,1
1985120884,2696197492,1
1985120884,2463506262,1
1985120884,2617158886,1
1985120884,87291599,1
1985120884,2149590827,1
1985120884,1996145348,1
1985120884,2510762987,1
1985120884,230507561,1
1985120884,2090299724,1
2161850330,740883216,4
2161850330,1266060890,2
2161850330,683339272,1
2161850330,2101454818,1
2161850330,2047777066,1
