371861964,2223058999,1
371861964,90593849,3
371861964,2607840855,1
371861964,1983969181,1
371861964,2166677489,1
371861964,123945776,1
371861964,295809156,1
371861964,2080370784,1
371861964,2158060216,1
371861964,2227291807,1
371861964,2153442452,1
2223058999,90593849,1
2223058999,2154908575,5
2223058999,1986136403,1
2223058999,2578165471,1
2223058999,2147669519,5
2223058999,313669066,2
2223058999,2330476625,3
2223058999,2132941062,4
2223058999,2182753262,2
2223058999,1991416256,2
2223058999,2188159618,2
2223058999,116345214,1
2223058999,2062694397,2
2223058999,2121307772,2
2223058999,2305273670,3
2223058999,321944391,2
2223058999,2925213568,1
2223058999,2034736514,3
2223058999,2051750615,1
2223058999,1944976313,3
2223058999,2130098906,2
2223058999,668877565,2
2223058999,2258046337,2
2223058999,2471431333,1
2223058999,2149359983,1
2223058999,2167356985,2
2223058999,58999047,1
2223058999,2140229194,1
2223058999,2155470367,1
2223058999,80220757,1
2223058999,2056275757,1
2223058999,2095482447,1
2223058999,88734813,2
2223058999,2648375929,2
2223058999,2131586974,1
2223058999,348208961,1
2223058999,348884816,1
2223058999,2134681001,1
2223058999,182868431,1
2223058999,2098118527,1
2223058999,2144921091,1
2223058999,2225233203,1
2223058999,2057405475,1
2223058999,2069489768,1
2223058999,271590092,1
2223058999,218058999,1
2223058999,2124988241,1
2223058999,2105983267,1
2223058999,2799192785,1
2223058999,2136092506,1
2223058999,2652829424,1
2223058999,1537998005,1
2223058999,1631404092,1
2223058999,1970488825,1
2223058999,2143628419,1
2223058999,2884192684,1
90593849,279627311,5
90593849,2152854315,1
90593849,2805127470,1
90593849,2069489768,4
90593849,2678462463,1
90593849,1981943968,2
90593849,295809156,3
90593849,2080370784,1
90593849,2325564483,3
90593849,2154908575,1
90593849,2057405475,3
90593849,239884470,4
90593849,2293343028,1
90593849,222607931,2
90593849,2155470367,2
90593849,1163936183,1
90593849,2330476625,1
90593849,314918363,2
90593849,2610555452,1
90593849,1987539784,1
90593849,2585660055,1
90593849,2517276237,1
90593849,2278393931,2
90593849,1517225460,1
90593849,338013752,1
90593849,2144241092,1
90593849,2425751185,1
90593849,2086715326,1
2094707210,2280654194,1
2094707210,2151959915,1
2094707210,320299343,1
2094707210,1659818103,1
2094707210,2166685021,1
2094707210,2040939885,1
2094707210,2191092206,2
2094707210,2018227268,1
2094707210,2015852325,1
2094707210,1967645246,1
2094707210,2111592780,1
2094707210,2136840713,1
2280654194,2151959915,4
2280654194,2624570727,1
2280654194,1973466393,1
2280654194,1411847014,2
2280654194,2490576594,1
2280654194,2075167536,1
2280654194,2167541979,1
2280654194,2523997583,1
418583657,2077581307,2
418583657,2555004142,1
418583657,166913908,4
418583657,1553700638,3
418583657,2306427395,4
418583657,2000173974,7
418583657,2305156965,1
418583657,2917764740,2
418583657,2343619980,1
418583657,2306342240,1
418583657,2277962026,2
418583657,2017413756,1
418583657,2302036054,1
418583657,2344340045,1
418583657,2160555630,1
418583657,2028097065,3
418583657,2563182098,1
418583657,2303086867,1
418583657,2303806932,1
418583657,2618876348,1
418583657,2141057301,1
418583657,118258721,2
418583657,2499921124,2
418583657,2159257924,1
418583657,2170695216,2
418583657,2157734583,2
418583657,2137355940,2
418583657,2922742715,1
418583657,165202933,1
418583657,2232102123,1
418583657,280311359,1
418583657,2115388567,1
418583657,2047749797,1
418583657,2254949631,1
418583657,2171985282,1
2077581307,2555004142,2
2077581307,2305156965,1
2077581307,1553700638,1
2077581307,166913908,1
2077581307,1966151642,1
2555004142,2718207032,1
2555004142,2141356785,1
2555004142,2408891669,1
2555004142,2119443619,1
2555004142,1982799720,1
2555004142,1035215750,1
2555004142,2180601146,1
2555004142,2255084143,1
2555004142,1966151642,1
2555004142,2009916527,1
2343936063,2916449671,1
2343936063,2148517302,4
2343936063,2232237005,1
2343936063,2461382276,1
2343936063,2893840803,1
2343936063,2000383511,1
2916449671,222607931,2
2916449671,2155470367,2
2916449671,2099624775,1
2916449671,83166806,1
2916449671,2652322852,1
2916449671,2192256062,1
320299343,2157039722,1
320299343,1659818103,1
320299343,2166685021,1
320299343,2040939885,1
320299343,2798591594,1
320299343,2033403132,2
320299343,2472343218,2
320299343,170369764,1
2157039722,515099556,1
2157039722,2036301181,1
2157039722,2703121277,3
2157039722,1971992943,2
